system_id,datetime,value,measure_type_id,QAQC_flag,sensor_id
5275,"2017-07-01 03:16:18",68.000,temp_ave,0,PISB
5276,"2017-07-01 03:16:18",658.000,moist_ave,0,PISB
5277,"2017-07-01 03:16:18",1076.000,temp_max,0,PISB
5278,"2017-07-01 03:16:18",59.000,netwk_ave,0,PISB
5279,"2017-07-01 03:25:05",68.000,temp_ave,0,PISB
5280,"2017-07-01 03:25:05",662.000,moist_ave,0,PISB
5281,"2017-07-01 03:25:05",1069.000,temp_max,0,PISB
5282,"2017-07-01 03:25:05",59.000,netwk_ave,0,PISB
5283,"2017-07-01 03:33:53",68.000,temp_ave,0,PISB
5284,"2017-07-01 03:33:53",663.000,moist_ave,0,PISB
5285,"2017-07-01 03:33:53",1073.000,temp_max,0,PISB
5286,"2017-07-01 03:33:53",59.000,netwk_ave,0,PISB
5287,"2017-07-01 03:42:40",68.000,temp_ave,0,PISB
5288,"2017-07-01 03:42:40",660.000,moist_ave,0,PISB
5289,"2017-07-01 03:42:40",1084.000,temp_max,0,PISB
5290,"2017-07-01 03:42:40",59.000,netwk_ave,0,PISB
5291,"2017-07-01 03:51:28",68.000,temp_ave,0,PISB
5292,"2017-07-01 03:51:28",658.000,moist_ave,0,PISB
5293,"2017-07-01 03:51:28",1071.000,temp_max,0,PISB
5294,"2017-07-01 03:51:28",59.000,netwk_ave,0,PISB
5295,"2017-07-01 04:00:16",68.000,temp_ave,0,PISB
5296,"2017-07-01 04:00:16",656.000,moist_ave,0,PISB
5297,"2017-07-01 04:00:16",1075.000,temp_max,0,PISB
5298,"2017-07-01 04:00:16",59.000,netwk_ave,0,PISB
5299,"2017-07-01 04:09:05",68.000,temp_ave,0,PISB
5300,"2017-07-01 04:09:05",660.000,moist_ave,0,PISB
5301,"2017-07-01 04:09:05",1078.000,temp_max,0,PISB
5302,"2017-07-01 04:09:05",59.000,netwk_ave,0,PISB
5303,"2017-07-01 04:17:52",68.000,temp_ave,0,PISB
5304,"2017-07-01 04:17:52",661.000,moist_ave,0,PISB
5305,"2017-07-01 04:17:52",1079.000,temp_max,0,PISB
5306,"2017-07-01 04:17:52",59.000,netwk_ave,0,PISB
5307,"2017-07-01 04:26:39",68.000,temp_ave,0,PISB
5308,"2017-07-01 04:26:39",663.000,moist_ave,0,PISB
5309,"2017-07-01 04:26:39",1078.000,temp_max,0,PISB
5310,"2017-07-01 04:26:39",59.000,netwk_ave,0,PISB
5311,"2017-07-01 04:35:27",68.000,temp_ave,0,PISB
5312,"2017-07-01 04:35:27",665.000,moist_ave,0,PISB
5313,"2017-07-01 04:35:27",1077.000,temp_max,0,PISB
5314,"2017-07-01 04:35:27",57.000,netwk_ave,0,PISB
5315,"2017-07-01 04:44:18",68.000,temp_ave,0,PISB
5316,"2017-07-01 04:44:18",660.000,moist_ave,0,PISB
5317,"2017-07-01 04:44:18",1080.000,temp_max,0,PISB
5318,"2017-07-01 04:44:18",59.000,netwk_ave,0,PISB
5319,"2017-07-01 04:53:07",68.000,temp_ave,0,PISB
5320,"2017-07-01 04:53:07",662.000,moist_ave,0,PISB
5321,"2017-07-01 04:53:07",1076.000,temp_max,0,PISB
5322,"2017-07-01 04:53:07",57.000,netwk_ave,0,PISB
5323,"2017-07-01 05:01:54",68.000,temp_ave,0,PISB
5324,"2017-07-01 05:01:54",661.000,moist_ave,0,PISB
5325,"2017-07-01 05:01:54",1073.000,temp_max,0,PISB
5326,"2017-07-01 05:01:54",59.000,netwk_ave,0,PISB
5327,"2017-07-01 05:10:41",68.000,temp_ave,0,PISB
5328,"2017-07-01 05:10:41",665.000,moist_ave,0,PISB
5329,"2017-07-01 05:10:41",1081.000,temp_max,0,PISB
5330,"2017-07-01 05:10:41",59.000,netwk_ave,0,PISB
5331,"2017-07-01 05:19:28",68.000,temp_ave,0,PISB
5332,"2017-07-01 05:19:28",662.000,moist_ave,0,PISB
5333,"2017-07-01 05:19:28",1082.000,temp_max,0,PISB
5334,"2017-07-01 05:19:28",57.000,netwk_ave,0,PISB
5335,"2017-07-01 05:28:16",68.000,temp_ave,0,PISB
5336,"2017-07-01 05:28:16",655.000,moist_ave,0,PISB
5337,"2017-07-01 05:28:16",1077.000,temp_max,0,PISB
5338,"2017-07-01 05:28:16",57.000,netwk_ave,0,PISB
5339,"2017-07-01 05:37:03",68.000,temp_ave,0,PISB
5340,"2017-07-01 05:37:03",661.000,moist_ave,0,PISB
5341,"2017-07-01 05:37:03",1072.000,temp_max,0,PISB
5342,"2017-07-01 05:37:03",57.000,netwk_ave,0,PISB
5343,"2017-07-01 05:45:51",68.000,temp_ave,0,PISB
5344,"2017-07-01 05:45:51",668.000,moist_ave,0,PISB
5345,"2017-07-01 05:45:51",1079.000,temp_max,0,PISB
5346,"2017-07-01 05:45:51",59.000,netwk_ave,0,PISB
5347,"2017-07-01 05:54:38",68.000,temp_ave,0,PISB
5348,"2017-07-01 05:54:38",659.000,moist_ave,0,PISB
5349,"2017-07-01 05:54:38",1074.000,temp_max,0,PISB
5350,"2017-07-01 05:54:38",59.000,netwk_ave,0,PISB
5351,"2017-07-01 06:03:26",68.000,temp_ave,0,PISB
5352,"2017-07-01 06:03:26",662.000,moist_ave,0,PISB
5353,"2017-07-01 06:03:26",1081.000,temp_max,0,PISB
5354,"2017-07-01 06:03:26",61.000,netwk_ave,0,PISB
5355,"2017-07-01 06:12:13",68.000,temp_ave,0,PISB
5356,"2017-07-01 06:12:13",664.000,moist_ave,0,PISB
5357,"2017-07-01 06:12:13",1077.000,temp_max,0,PISB
5358,"2017-07-01 06:12:13",57.000,netwk_ave,0,PISB
5359,"2017-07-01 06:21:00",68.000,temp_ave,0,PISB
5360,"2017-07-01 06:21:00",655.000,moist_ave,0,PISB
5361,"2017-07-01 06:21:00",1074.000,temp_max,0,PISB
5362,"2017-07-01 06:21:00",61.000,netwk_ave,0,PISB
5363,"2017-07-01 06:29:48",68.000,temp_ave,0,PISB
5364,"2017-07-01 06:29:48",664.000,moist_ave,0,PISB
5365,"2017-07-01 06:29:48",1073.000,temp_max,0,PISB
5366,"2017-07-01 06:29:48",59.000,netwk_ave,0,PISB
5367,"2017-07-01 06:38:36",68.000,temp_ave,0,PISB
5368,"2017-07-01 06:38:36",656.000,moist_ave,0,PISB
5369,"2017-07-01 06:38:36",1072.000,temp_max,0,PISB
5370,"2017-07-01 06:38:36",59.000,netwk_ave,0,PISB
5371,"2017-07-01 06:47:25",68.000,temp_ave,0,PISB
5372,"2017-07-01 06:47:25",661.000,moist_ave,0,PISB
5373,"2017-07-01 06:47:25",1078.000,temp_max,0,PISB
5374,"2017-07-01 06:47:25",57.000,netwk_ave,0,PISB
5375,"2017-07-01 06:56:14",68.000,temp_ave,0,PISB
5376,"2017-07-01 06:56:14",666.000,moist_ave,0,PISB
5377,"2017-07-01 06:56:14",1074.000,temp_max,0,PISB
5378,"2017-07-01 06:56:14",57.000,netwk_ave,0,PISB
5379,"2017-07-01 07:05:01",68.000,temp_ave,0,PISB
5380,"2017-07-01 07:05:01",667.000,moist_ave,0,PISB
5381,"2017-07-01 07:05:01",1074.000,temp_max,0,PISB
5382,"2017-07-01 07:05:01",57.000,netwk_ave,0,PISB
5383,"2017-07-01 07:13:48",68.000,temp_ave,0,PISB
5384,"2017-07-01 07:13:48",660.000,moist_ave,0,PISB
5385,"2017-07-01 07:13:48",1080.000,temp_max,0,PISB
5386,"2017-07-01 07:13:48",59.000,netwk_ave,0,PISB
5387,"2017-07-01 07:22:35",68.000,temp_ave,0,PISB
5388,"2017-07-01 07:22:35",659.000,moist_ave,0,PISB
5389,"2017-07-01 07:22:35",1076.000,temp_max,0,PISB
5390,"2017-07-01 07:22:35",59.000,netwk_ave,0,PISB
5391,"2017-07-01 07:31:24",68.000,temp_ave,0,PISB
5392,"2017-07-01 07:31:24",661.000,moist_ave,0,PISB
5393,"2017-07-01 07:31:24",1078.000,temp_max,0,PISB
5394,"2017-07-01 07:31:24",59.000,netwk_ave,0,PISB
5395,"2017-07-01 07:40:12",68.000,temp_ave,0,PISB
5396,"2017-07-01 07:40:12",657.000,moist_ave,0,PISB
5397,"2017-07-01 07:40:12",1078.000,temp_max,0,PISB
5398,"2017-07-01 07:40:12",57.000,netwk_ave,0,PISB
5399,"2017-07-01 07:49:06",68.000,temp_ave,0,PISB
5400,"2017-07-01 07:49:06",662.000,moist_ave,0,PISB
5401,"2017-07-01 07:49:06",1074.000,temp_max,0,PISB
5402,"2017-07-01 07:49:06",59.000,netwk_ave,0,PISB
5403,"2017-07-01 07:57:47",68.000,temp_ave,0,PISB
5404,"2017-07-01 07:57:47",659.000,moist_ave,0,PISB
5405,"2017-07-01 07:57:47",1083.000,temp_max,0,PISB
5406,"2017-07-01 07:57:47",59.000,netwk_ave,0,PISB
5407,"2017-07-01 08:06:35",68.000,temp_ave,0,PISB
5408,"2017-07-01 08:06:35",660.000,moist_ave,0,PISB
5409,"2017-07-01 08:06:35",1081.000,temp_max,0,PISB
5410,"2017-07-01 08:06:35",59.000,netwk_ave,0,PISB
5411,"2017-07-01 08:15:29",68.000,temp_ave,0,PISB
5412,"2017-07-01 08:15:29",662.000,moist_ave,0,PISB
5413,"2017-07-01 08:15:29",1075.000,temp_max,0,PISB
5414,"2017-07-01 08:15:29",59.000,netwk_ave,0,PISB
5415,"2017-07-01 08:24:17",68.000,temp_ave,0,PISB
5416,"2017-07-01 08:24:17",657.000,moist_ave,0,PISB
5417,"2017-07-01 08:24:17",1082.000,temp_max,0,PISB
5418,"2017-07-01 08:24:17",59.000,netwk_ave,0,PISB
5419,"2017-07-01 08:33:07",68.000,temp_ave,0,PISB
5420,"2017-07-01 08:33:07",655.000,moist_ave,0,PISB
5421,"2017-07-01 08:33:07",1077.000,temp_max,0,PISB
5422,"2017-07-01 08:33:07",61.000,netwk_ave,0,PISB
5423,"2017-07-01 08:41:56",68.000,temp_ave,0,PISB
5424,"2017-07-01 08:41:56",661.000,moist_ave,0,PISB
5425,"2017-07-01 08:41:56",1074.000,temp_max,0,PISB
5426,"2017-07-01 08:41:56",61.000,netwk_ave,0,PISB
5427,"2017-07-01 08:50:43",68.000,temp_ave,0,PISB
5428,"2017-07-01 08:50:43",657.000,moist_ave,0,PISB
5429,"2017-07-01 08:50:43",1076.000,temp_max,0,PISB
5430,"2017-07-01 08:50:43",59.000,netwk_ave,0,PISB
5431,"2017-07-01 08:59:31",68.000,temp_ave,0,PISB
5432,"2017-07-01 08:59:31",661.000,moist_ave,0,PISB
5433,"2017-07-01 08:59:31",1076.000,temp_max,0,PISB
5434,"2017-07-01 08:59:31",61.000,netwk_ave,0,PISB
5435,"2017-07-01 09:08:18",68.000,temp_ave,0,PISB
5436,"2017-07-01 09:08:18",657.000,moist_ave,0,PISB
5437,"2017-07-01 09:08:18",1084.000,temp_max,0,PISB
5438,"2017-07-01 09:08:18",59.000,netwk_ave,0,PISB
5439,"2017-07-01 09:17:07",68.000,temp_ave,0,PISB
5440,"2017-07-01 09:17:07",659.000,moist_ave,0,PISB
5441,"2017-07-01 09:17:07",1077.000,temp_max,0,PISB
5442,"2017-07-01 09:17:07",59.000,netwk_ave,0,PISB
5443,"2017-07-01 09:25:55",68.000,temp_ave,0,PISB
5444,"2017-07-01 09:25:55",658.000,moist_ave,0,PISB
5445,"2017-07-01 09:25:55",1080.000,temp_max,0,PISB
5446,"2017-07-01 09:25:55",59.000,netwk_ave,0,PISB
5447,"2017-07-01 09:34:41",68.000,temp_ave,0,PISB
5448,"2017-07-01 09:34:41",663.000,moist_ave,0,PISB
5449,"2017-07-01 09:34:41",1072.000,temp_max,0,PISB
5450,"2017-07-01 09:34:41",59.000,netwk_ave,0,PISB
5451,"2017-07-01 09:43:29",68.000,temp_ave,0,PISB
5452,"2017-07-01 09:43:29",660.000,moist_ave,0,PISB
5453,"2017-07-01 09:43:29",1078.000,temp_max,0,PISB
5454,"2017-07-01 09:43:29",59.000,netwk_ave,0,PISB
5455,"2017-07-01 09:52:17",68.000,temp_ave,0,PISB
5456,"2017-07-01 09:52:17",663.000,moist_ave,0,PISB
5457,"2017-07-01 09:52:17",1074.000,temp_max,0,PISB
5458,"2017-07-01 09:52:17",59.000,netwk_ave,0,PISB
5459,"2017-07-01 10:01:06",68.000,temp_ave,0,PISB
5460,"2017-07-01 10:01:06",665.000,moist_ave,0,PISB
5461,"2017-07-01 10:01:06",1084.000,temp_max,0,PISB
5462,"2017-07-01 10:01:06",59.000,netwk_ave,0,PISB
5463,"2017-07-01 10:09:54",68.000,temp_ave,0,PISB
5464,"2017-07-01 10:09:54",663.000,moist_ave,0,PISB
5465,"2017-07-01 10:09:54",1072.000,temp_max,0,PISB
5466,"2017-07-01 10:09:54",59.000,netwk_ave,0,PISB
5467,"2017-07-01 10:18:44",68.000,temp_ave,0,PISB
5468,"2017-07-01 10:18:44",659.000,moist_ave,0,PISB
5469,"2017-07-01 10:18:44",1081.000,temp_max,0,PISB
5470,"2017-07-01 10:18:44",59.000,netwk_ave,0,PISB
5471,"2017-07-01 10:27:32",68.000,temp_ave,0,PISB
5472,"2017-07-01 10:27:32",660.000,moist_ave,0,PISB
5473,"2017-07-01 10:27:32",1078.000,temp_max,0,PISB
5474,"2017-07-01 10:27:32",59.000,netwk_ave,0,PISB
5475,"2017-07-01 10:36:20",68.000,temp_ave,0,PISB
5476,"2017-07-01 10:36:20",657.000,moist_ave,0,PISB
5477,"2017-07-01 10:36:20",1078.000,temp_max,0,PISB
5478,"2017-07-01 10:36:20",59.000,netwk_ave,0,PISB
5479,"2017-07-01 10:45:07",68.000,temp_ave,0,PISB
5480,"2017-07-01 10:45:07",662.000,moist_ave,0,PISB
5481,"2017-07-01 10:45:07",1076.000,temp_max,0,PISB
5482,"2017-07-01 10:45:07",59.000,netwk_ave,0,PISB
5483,"2017-07-01 10:53:53",68.000,temp_ave,0,PISB
5484,"2017-07-01 10:53:53",658.000,moist_ave,0,PISB
5485,"2017-07-01 10:53:53",1080.000,temp_max,0,PISB
5486,"2017-07-01 10:53:53",59.000,netwk_ave,0,PISB
5487,"2017-07-01 11:02:40",68.000,temp_ave,0,PISB
5488,"2017-07-01 11:02:40",661.000,moist_ave,0,PISB
5489,"2017-07-01 11:02:40",1072.000,temp_max,0,PISB
5490,"2017-07-01 11:02:40",59.000,netwk_ave,0,PISB
5491,"2017-07-01 11:11:28",68.000,temp_ave,0,PISB
5492,"2017-07-01 11:11:28",656.000,moist_ave,0,PISB
5493,"2017-07-01 11:11:28",1078.000,temp_max,0,PISB
5494,"2017-07-01 11:11:28",59.000,netwk_ave,0,PISB
5495,"2017-07-01 11:20:17",68.000,temp_ave,0,PISB
5496,"2017-07-01 11:20:17",658.000,moist_ave,0,PISB
5497,"2017-07-01 11:20:17",1074.000,temp_max,0,PISB
5498,"2017-07-01 11:20:17",59.000,netwk_ave,0,PISB
5499,"2017-07-01 11:29:04",68.000,temp_ave,0,PISB
5500,"2017-07-01 11:29:04",657.000,moist_ave,0,PISB
5501,"2017-07-01 11:29:04",1083.000,temp_max,0,PISB
5502,"2017-07-01 11:29:04",59.000,netwk_ave,0,PISB
5503,"2017-07-01 11:37:52",68.000,temp_ave,0,PISB
5504,"2017-07-01 11:37:52",657.000,moist_ave,0,PISB
5505,"2017-07-01 11:37:52",1075.000,temp_max,0,PISB
5506,"2017-07-01 11:37:52",59.000,netwk_ave,0,PISB
5507,"2017-07-01 11:46:39",68.000,temp_ave,0,PISB
5508,"2017-07-01 11:46:39",661.000,moist_ave,0,PISB
5509,"2017-07-01 11:46:39",1075.000,temp_max,0,PISB
5510,"2017-07-01 11:46:39",61.000,netwk_ave,0,PISB
5511,"2017-07-01 11:55:26",68.000,temp_ave,0,PISB
5512,"2017-07-01 11:55:26",656.000,moist_ave,0,PISB
5513,"2017-07-01 11:55:26",1074.000,temp_max,0,PISB
5514,"2017-07-01 11:55:26",61.000,netwk_ave,0,PISB
5515,"2017-07-01 12:04:16",68.000,temp_ave,0,PISB
5516,"2017-07-01 12:04:16",661.000,moist_ave,0,PISB
5517,"2017-07-01 12:04:16",1076.000,temp_max,0,PISB
5518,"2017-07-01 12:04:16",59.000,netwk_ave,0,PISB
5519,"2017-07-01 12:13:04",68.000,temp_ave,0,PISB
5520,"2017-07-01 12:13:04",665.000,moist_ave,0,PISB
5521,"2017-07-01 12:13:04",1069.000,temp_max,0,PISB
5522,"2017-07-01 12:13:04",61.000,netwk_ave,0,PISB
5523,"2017-07-01 12:21:59",68.000,temp_ave,0,PISB
5524,"2017-07-01 12:21:59",659.000,moist_ave,0,PISB
5525,"2017-07-01 12:21:59",1077.000,temp_max,0,PISB
5526,"2017-07-01 12:21:59",59.000,netwk_ave,0,PISB
5527,"2017-07-01 12:30:39",68.000,temp_ave,0,PISB
5528,"2017-07-01 12:30:39",660.000,moist_ave,0,PISB
5529,"2017-07-01 12:30:39",1077.000,temp_max,0,PISB
5530,"2017-07-01 12:30:39",59.000,netwk_ave,0,PISB
5531,"2017-07-01 12:39:26",68.000,temp_ave,0,PISB
5532,"2017-07-01 12:39:26",664.000,moist_ave,0,PISB
5533,"2017-07-01 12:39:26",1073.000,temp_max,0,PISB
5534,"2017-07-01 12:39:26",59.000,netwk_ave,0,PISB
5535,"2017-07-01 12:48:15",68.000,temp_ave,0,PISB
5536,"2017-07-01 12:48:15",654.000,moist_ave,0,PISB
5537,"2017-07-01 12:48:15",1079.000,temp_max,0,PISB
5538,"2017-07-01 12:48:15",59.000,netwk_ave,0,PISB
5539,"2017-07-01 12:57:07",68.000,temp_ave,0,PISB
5540,"2017-07-01 12:57:07",659.000,moist_ave,0,PISB
5541,"2017-07-01 12:57:07",1069.000,temp_max,0,PISB
5542,"2017-07-01 12:57:07",59.000,netwk_ave,0,PISB
5543,"2017-07-01 13:05:54",68.000,temp_ave,0,PISB
5544,"2017-07-01 13:05:54",664.000,moist_ave,0,PISB
5545,"2017-07-01 13:05:54",1073.000,temp_max,0,PISB
5546,"2017-07-01 13:05:54",59.000,netwk_ave,0,PISB
5547,"2017-07-01 13:14:58",68.000,temp_ave,0,PISB
5548,"2017-07-01 13:14:58",665.000,moist_ave,0,PISB
5549,"2017-07-01 13:14:58",1079.000,temp_max,0,PISB
5550,"2017-07-01 13:14:58",59.000,netwk_ave,0,PISB
5551,"2017-07-01 13:23:32",68.000,temp_ave,0,PISB
5552,"2017-07-01 13:23:32",661.000,moist_ave,0,PISB
5553,"2017-07-01 13:23:32",1077.000,temp_max,0,PISB
5554,"2017-07-01 13:23:32",59.000,netwk_ave,0,PISB
5555,"2017-07-01 13:32:19",68.000,temp_ave,0,PISB
5556,"2017-07-01 13:32:19",661.000,moist_ave,0,PISB
5557,"2017-07-01 13:32:19",1076.000,temp_max,0,PISB
5558,"2017-07-01 13:32:19",59.000,netwk_ave,0,PISB
5559,"2017-07-01 13:41:07",68.000,temp_ave,0,PISB
5560,"2017-07-01 13:41:07",662.000,moist_ave,0,PISB
5561,"2017-07-01 13:41:07",1079.000,temp_max,0,PISB
5562,"2017-07-01 13:41:07",59.000,netwk_ave,0,PISB
5563,"2017-07-01 13:49:56",68.000,temp_ave,0,PISB
5564,"2017-07-01 13:49:56",658.000,moist_ave,0,PISB
5565,"2017-07-01 13:49:56",1077.000,temp_max,0,PISB
5566,"2017-07-01 13:49:56",59.000,netwk_ave,0,PISB
5567,"2017-07-01 13:58:43",68.000,temp_ave,0,PISB
5568,"2017-07-01 13:58:43",660.000,moist_ave,0,PISB
5569,"2017-07-01 13:58:43",1074.000,temp_max,0,PISB
5570,"2017-07-01 13:58:43",59.000,netwk_ave,0,PISB
5571,"2017-07-01 14:07:46",68.000,temp_ave,0,PISB
5572,"2017-07-01 14:07:46",656.000,moist_ave,0,PISB
5573,"2017-07-01 14:07:46",1080.000,temp_max,0,PISB
5574,"2017-07-01 14:07:46",59.000,netwk_ave,0,PISB
5575,"2017-07-01 14:16:17",68.000,temp_ave,0,PISB
5576,"2017-07-01 14:16:17",663.000,moist_ave,0,PISB
5577,"2017-07-01 14:16:17",1078.000,temp_max,0,PISB
5578,"2017-07-01 14:16:17",59.000,netwk_ave,0,PISB
5579,"2017-07-01 14:25:05",68.000,temp_ave,0,PISB
5580,"2017-07-01 14:25:05",654.000,moist_ave,0,PISB
5581,"2017-07-01 14:25:05",1078.000,temp_max,0,PISB
5582,"2017-07-01 14:25:05",59.000,netwk_ave,0,PISB
5583,"2017-07-01 14:33:52",68.000,temp_ave,0,PISB
5584,"2017-07-01 14:33:52",659.000,moist_ave,0,PISB
5585,"2017-07-01 14:33:52",1084.000,temp_max,0,PISB
5586,"2017-07-01 14:33:52",59.000,netwk_ave,0,PISB
5587,"2017-07-01 14:42:39",68.000,temp_ave,0,PISB
5588,"2017-07-01 14:42:39",657.000,moist_ave,0,PISB
5589,"2017-07-01 14:42:39",1070.000,temp_max,0,PISB
5590,"2017-07-01 14:42:39",59.000,netwk_ave,0,PISB
5591,"2017-07-01 14:51:28",68.000,temp_ave,0,PISB
5592,"2017-07-01 14:51:28",667.000,moist_ave,0,PISB
5593,"2017-07-01 14:51:28",1071.000,temp_max,0,PISB
5594,"2017-07-01 14:51:28",59.000,netwk_ave,0,PISB
5595,"2017-07-01 15:00:23",68.000,temp_ave,0,PISB
5596,"2017-07-01 15:00:23",658.000,moist_ave,0,PISB
5597,"2017-07-01 15:00:23",1075.000,temp_max,0,PISB
5598,"2017-07-01 15:00:23",59.000,netwk_ave,0,PISB
5599,"2017-07-01 15:00:29",68.000,temp_ave,0,PISB
5600,"2017-07-01 15:00:29",658.000,moist_ave,0,PISB
5601,"2017-07-01 15:00:29",1075.000,temp_max,0,PISB
5602,"2017-07-01 15:00:29",59.000,netwk_ave,0,PISB
5603,"2017-07-01 15:09:10",68.000,temp_ave,0,PISB
5604,"2017-07-01 15:09:10",661.000,moist_ave,0,PISB
5605,"2017-07-01 15:09:10",1076.000,temp_max,0,PISB
5606,"2017-07-01 15:09:10",59.000,netwk_ave,0,PISB
5607,"2017-07-01 15:17:59",68.000,temp_ave,0,PISB
5608,"2017-07-01 15:17:59",658.000,moist_ave,0,PISB
5609,"2017-07-01 15:17:59",1074.000,temp_max,0,PISB
5610,"2017-07-01 15:17:59",59.000,netwk_ave,0,PISB
5611,"2017-07-01 15:26:46",68.000,temp_ave,0,PISB
5612,"2017-07-01 15:26:46",663.000,moist_ave,0,PISB
5613,"2017-07-01 15:26:46",1074.000,temp_max,0,PISB
5614,"2017-07-01 15:26:46",59.000,netwk_ave,0,PISB
5615,"2017-07-01 15:35:35",68.000,temp_ave,0,PISB
5616,"2017-07-01 15:35:35",658.000,moist_ave,0,PISB
5617,"2017-07-01 15:35:35",1075.000,temp_max,0,PISB
5618,"2017-07-01 15:35:35",59.000,netwk_ave,0,PISB
5619,"2017-07-01 15:44:27",68.000,temp_ave,0,PISB
5620,"2017-07-01 15:44:27",659.000,moist_ave,0,PISB
5621,"2017-07-01 15:44:27",1075.000,temp_max,0,PISB
5622,"2017-07-01 15:44:27",61.000,netwk_ave,0,PISB
5623,"2017-07-01 15:53:14",68.000,temp_ave,0,PISB
5624,"2017-07-01 15:53:14",655.000,moist_ave,0,PISB
5625,"2017-07-01 15:53:14",1072.000,temp_max,0,PISB
5626,"2017-07-01 15:53:14",59.000,netwk_ave,0,PISB
5627,"2017-07-01 16:02:04",68.000,temp_ave,0,PISB
5628,"2017-07-01 16:02:04",654.000,moist_ave,0,PISB
5629,"2017-07-01 16:02:04",1074.000,temp_max,0,PISB
5630,"2017-07-01 16:02:04",59.000,netwk_ave,0,PISB
5631,"2017-07-01 16:10:50",68.000,temp_ave,0,PISB
5632,"2017-07-01 16:10:50",657.000,moist_ave,0,PISB
5633,"2017-07-01 16:10:50",1072.000,temp_max,0,PISB
5634,"2017-07-01 16:10:50",61.000,netwk_ave,0,PISB
5635,"2017-07-01 16:19:37",68.000,temp_ave,0,PISB
5636,"2017-07-01 16:19:37",660.000,moist_ave,0,PISB
5637,"2017-07-01 16:19:37",1072.000,temp_max,0,PISB
5638,"2017-07-01 16:19:37",59.000,netwk_ave,0,PISB
5639,"2017-07-01 16:28:25",68.000,temp_ave,0,PISB
5640,"2017-07-01 16:28:25",660.000,moist_ave,0,PISB
5641,"2017-07-01 16:28:25",1065.000,temp_max,0,PISB
5642,"2017-07-01 16:28:25",59.000,netwk_ave,0,PISB
5643,"2017-07-01 16:37:12",68.000,temp_ave,0,PISB
5644,"2017-07-01 16:37:12",653.000,moist_ave,0,PISB
5645,"2017-07-01 16:37:12",1073.000,temp_max,0,PISB
5646,"2017-07-01 16:37:12",59.000,netwk_ave,0,PISB
5647,"2017-07-01 16:45:59",68.000,temp_ave,0,PISB
5648,"2017-07-01 16:45:59",660.000,moist_ave,0,PISB
5649,"2017-07-01 16:45:59",1072.000,temp_max,0,PISB
5650,"2017-07-01 16:45:59",59.000,netwk_ave,0,PISB
5651,"2017-07-01 16:54:47",68.000,temp_ave,0,PISB
5652,"2017-07-01 16:54:47",650.000,moist_ave,0,PISB
5653,"2017-07-01 16:54:47",1070.000,temp_max,0,PISB
5654,"2017-07-01 16:54:47",59.000,netwk_ave,0,PISB
5655,"2017-07-01 17:03:40",68.000,temp_ave,0,PISB
5656,"2017-07-01 17:03:40",656.000,moist_ave,0,PISB
5657,"2017-07-01 17:03:40",1072.000,temp_max,0,PISB
5658,"2017-07-01 17:03:40",57.000,netwk_ave,0,PISB
5659,"2017-07-01 17:12:27",68.000,temp_ave,0,PISB
5660,"2017-07-01 17:12:27",656.000,moist_ave,0,PISB
5661,"2017-07-01 17:12:27",1075.000,temp_max,0,PISB
5662,"2017-07-01 17:12:27",59.000,netwk_ave,0,PISB
5663,"2017-07-01 17:21:14",68.000,temp_ave,0,PISB
5664,"2017-07-01 17:21:14",658.000,moist_ave,0,PISB
5665,"2017-07-01 17:21:14",1072.000,temp_max,0,PISB
5666,"2017-07-01 17:21:14",59.000,netwk_ave,0,PISB
5667,"2017-07-01 17:30:03",68.000,temp_ave,0,PISB
5668,"2017-07-01 17:30:03",655.000,moist_ave,0,PISB
5669,"2017-07-01 17:30:03",1074.000,temp_max,0,PISB
5670,"2017-07-01 17:30:03",59.000,netwk_ave,0,PISB
5671,"2017-07-01 17:38:52",68.000,temp_ave,0,PISB
5672,"2017-07-01 17:38:52",656.000,moist_ave,0,PISB
5673,"2017-07-01 17:38:52",1072.000,temp_max,0,PISB
5674,"2017-07-01 17:38:52",59.000,netwk_ave,0,PISB
5675,"2017-07-01 17:47:40",68.000,temp_ave,0,PISB
5676,"2017-07-01 17:47:40",658.000,moist_ave,0,PISB
5677,"2017-07-01 17:47:40",1071.000,temp_max,0,PISB
5678,"2017-07-01 17:47:40",59.000,netwk_ave,0,PISB
5679,"2017-07-01 17:56:30",68.000,temp_ave,0,PISB
5680,"2017-07-01 17:56:30",653.000,moist_ave,0,PISB
5681,"2017-07-01 17:56:30",1076.000,temp_max,0,PISB
5682,"2017-07-01 17:56:30",59.000,netwk_ave,0,PISB
5683,"2017-07-01 18:05:18",68.000,temp_ave,0,PISB
5684,"2017-07-01 18:05:18",660.000,moist_ave,0,PISB
5685,"2017-07-01 18:05:18",1076.000,temp_max,0,PISB
5686,"2017-07-01 18:05:18",57.000,netwk_ave,0,PISB
5687,"2017-07-01 18:14:13",68.000,temp_ave,0,PISB
5688,"2017-07-01 18:14:13",662.000,moist_ave,0,PISB
5689,"2017-07-01 18:14:13",1072.000,temp_max,0,PISB
5690,"2017-07-01 18:14:13",59.000,netwk_ave,0,PISB
5691,"2017-07-01 18:23:12",68.000,temp_ave,0,PISB
5692,"2017-07-01 18:23:12",657.000,moist_ave,0,PISB
5693,"2017-07-01 18:23:12",1070.000,temp_max,0,PISB
5694,"2017-07-01 18:23:12",59.000,netwk_ave,0,PISB
